year,khoi,diem_moc,percentile,count_greater_equal,top_percent,higher_than_count,count_exact,view
2025,C,6.0,99.98873846698359,124303,99.98230330525995,124295,8,Miền Nam
2025,C,5.75,99.99356483827634,124309,99.98873846698359,124303,6,Miền Nam
2025,C,5.5,99.9943692334918,124310,99.99356483827634,124309,1,Miền Nam
2025,C,5.25,99.99597802392272,124312,99.9943692334918,124310,2,Miền Nam
2025,C,5.0,99.99839120956908,124315,99.99597802392272,124312,3,Miền Nam
2025,C,4.25,99.99919560478455,124316,99.99839120956908,124315,1,Miền Nam
2025,C,4.0,100.0,124317,99.99919560478455,124316,1,Miền Nam
2025,D1,28.0,0.0005787371954395509,1,0.0,0,1,Miền Nam
2025,D1,27.75,0.0017362115863186528,3,0.0005787371954395509,1,2,Miền Nam
2025,D1,27.5,0.004629897563516407,8,0.0017362115863186528,3,5,Miền Nam
2025,D1,27.25,0.010996006713351467,19,0.004629897563516407,8,11,Miền Nam
2025,D1,27.0,0.01851959025406563,32,0.010996006713351467,19,13,Miền Nam
2025,D1,26.75,0.033566757335493955,58,0.01851959025406563,32,26,Miền Nam
2025,D1,26.5,0.05960993113027374,103,0.033566757335493955,58,45,Miền Nam
2025,D1,26.25,0.09838532322472364,170,0.05960993113027374,103,67,Miền Nam
2025,D1,26.0,0.1603102031367556,277,0.09838532322472364,170,107,Miền Nam
2025,D1,25.75,0.23496730134845767,406,0.1603102031367556,277,129,Miền Nam
2025,D1,25.5,0.3426124197002141,592,0.23496730134845767,406,186,Miền Nam
2025,D1,25.25,0.4629897563516407,800,0.3426124197002141,592,208,Miền Nam
2025,D1,25.0,0.6458707101105388,1116,0.4629897563516407,800,316,Miền Nam
2025,D1,24.75,0.8507436772961399,1470,0.6458707101105388,1116,354,Miền Nam
2025,D1,24.5,1.0943920365761908,1891,0.8507436772961399,1470,421,Miền Nam
2025,D1,24.25,1.4057526477226692,2429,1.0943920365761908,1891,538,Miền Nam
2025,D1,24.0,1.7726720296313443,3063,1.4057526477226692,2429,634,Miền Nam
2025,D1,23.75,2.2501302158689738,3888,1.7726720296313443,3063,825,Miền Nam
2025,D1,23.5,2.7854621216505584,4813,2.2501302158689738,3888,925,Miền Nam
2025,D1,23.25,3.430754094565658,5928,2.7854621216505584,4813,1115,Miền Nam
2025,D1,23.0,4.159962960819492,7188,3.430754094565658,5928,1260,Miền Nam
2025,D1,22.75,4.997974419815962,8636,4.159962960819492,7188,1448,Miền Nam
2025,D1,22.5,5.922217720932924,10233,4.997974419815962,8636,1597,Miền Nam
2025,D1,22.25,6.989987846518895,12078,5.922217720932924,10233,1845,Miền Nam
2025,D1,22.0,8.198969847792117,14167,6.989987846518895,12078,2089,Miền Nam
2025,D1,21.75,9.605301232710227,16597,8.198969847792117,14167,2430,Miền Nam
2025,D1,21.5,11.108860466462179,19195,9.605301232710227,16597,2598,Miền Nam
2025,D1,21.25,12.780253486891603,22083,11.108860466462179,19195,2888,Miền Nam
2025,D1,21.0,14.645523467793275,25306,12.780253486891603,22083,3223,Miền Nam
2025,D1,20.75,16.71393020429423,28880,14.645523467793275,25306,3574,Miền Nam
2025,D1,20.5,18.906765437814688,32669,16.71393020429423,28880,3789,Miền Nam
2025,D1,20.25,21.37970947392789,36942,18.906765437814688,32669,4273,Miền Nam
2025,D1,20.0,23.90242490884889,41301,21.37970947392789,36942,4359,Miền Nam
2025,D1,19.75,26.720875050639503,46171,23.90242490884889,41301,4870,Miền Nam
2025,D1,19.5,29.61456102783726,51171,26.720875050639503,46171,5000,Miền Nam
2025,D1,19.25,32.74552925516523,56581,29.61456102783726,51171,5410,Miền Nam
2025,D1,19.0,36.01770935818045,62235,32.74552925516523,56581,5654,Miền Nam
2025,D1,18.75,39.398692053938305,68077,36.01770935818045,62235,5842,Miền Nam
2025,D1,18.5,42.8300248856994,74006,39.398692053938305,68077,5929,Miền Nam
2025,D1,18.25,46.359743040685224,80105,42.8300248856994,74006,6099,Miền Nam
2025,D1,18.0,49.97164187742346,86346,46.359743040685224,80105,6241,Miền Nam
2025,D1,17.75,53.48747033971873,92421,49.97164187742346,86346,6075,Miền Nam
2025,D1,17.5,57.105735285606805,98673,53.48747033971873,92421,6252,Miền Nam
2025,D1,17.25,60.561375079576365,104644,57.105735285606805,98673,5971,Miền Nam
2025,D1,17.0,64.01875108513224,110618,60.561375079576365,104644,5974,Miền Nam
2025,D1,16.75,67.34186006134615,116360,64.01875108513224,110618,5742,Miền Nam
2025,D1,16.5,70.54459170090863,121894,67.34186006134615,116360,5534,Miền Nam
2025,D1,16.25,73.62115863186527,127210,70.54459170090863,121894,5316,Miền Nam
2025,D1,16.0,76.48648648648648,132161,73.62115863186527,127210,4951,Miền Nam
2025,D1,15.75,79.23838185080156,136916,76.48648648648648,132161,4755,Miền Nam
2025,D1,15.5,81.81202615892124,141363,79.23838185080156,136916,4447,Miền Nam
2025,D1,15.25,84.1426008449563,145390,81.81202615892124,141363,4027,Miền Nam
2025,D1,15.0,86.19711788876671,148940,84.1426008449563,145390,3550,Miền Nam
2025,D1,14.75,88.11158053128074,152248,86.19711788876671,148940,3308,Miền Nam
2025,D1,14.5,89.8697841310261,155286,88.11158053128074,152248,3038,Miền Nam
2025,D1,14.25,91.38491810868685,157904,89.8697841310261,155286,2618,Miền Nam
2025,D1,14.0,92.73511198564732,160237,91.38491810868685,157904,2333,Miền Nam
2025,D1,13.75,93.90589733202152,162260,92.73511198564732,160237,2023,Miền Nam
2025,D1,13.5,94.91174257769546,163998,93.90589733202152,162260,1738,Miền Nam
2025,D1,13.25,95.835407141617,165594,94.91174257769546,163998,1596,Miền Nam
2025,D1,13.0,96.57329706580242,166869,95.835407141617,165594,1275,Miền Nam
2025,D1,12.75,97.20990798078593,167969,96.57329706580242,166869,1100,Miền Nam
2025,D1,12.5,97.75797210486718,168916,97.20990798078593,167969,947,Miền Nam
2025,D1,12.25,98.18739510388332,169658,97.75797210486718,168916,742,Miền Nam
2025,D1,12.0,98.53926731871057,170266,98.18739510388332,169658,608,Miền Nam
2025,D1,11.75,98.83905318594826,170784,98.53926731871057,170266,518,Miền Nam
2025,D1,11.5,99.08443775681462,171208,98.83905318594826,170784,424,Miền Nam
2025,D1,11.25,99.277157242896,171541,99.08443775681462,171208,333,Miền Nam
2025,D1,11.0,99.44499102957347,171831,99.277157242896,171541,290,Miền Nam
2025,D1,10.75,99.56478962902946,172038,99.44499102957347,171831,207,Miền Nam
2025,D1,10.5,99.6544938943226,172193,99.56478962902946,172038,155,Miền Nam
2025,D1,10.25,99.7395682620522,172340,99.6544938943226,172193,147,Miền Nam
2025,D1,10.0,99.80438682794143,172452,99.7395682620522,172340,112,Miền Nam
2025,D1,9.75,99.85415822674923,172538,99.80438682794143,172452,86,Miền Nam
2025,D1,9.5,99.88772498408473,172596,99.85415822674923,172538,58,Miền Nam
2025,D1,9.25,99.91376815787952,172641,99.88772498408473,172596,45,Miền Nam
2025,D1,9.0,99.9369176456971,172681,99.91376815787952,172641,40,Miền Nam
2025,D1,8.75,99.94964986399675,172703,99.9369176456971,172681,22,Miền Nam
2025,D1,8.5,99.95601597314659,172714,99.94964986399675,172703,11,Miền Nam
2025,D1,8.25,99.96585450546907,172731,99.95601597314659,172714,17,Miền Nam
2025,D1,8.0,99.97453556340065,172746,99.96585450546907,172731,15,Miền Nam
2025,D1,7.75,99.97858672376874,172753,99.97453556340065,172746,7,Miền Nam
2025,D1,7.5,99.98495283291857,172764,99.97858672376874,172753,11,Miền Nam
2025,D1,7.25,99.98784651889578,172769,99.98495283291857,172764,5,Miền Nam
2025,D1,7.0,99.99016146767752,172773,99.98784651889578,172769,4,Miền Nam
2025,D1,6.75,99.99247641645928,172777,99.99016146767752,172773,4,Miền Nam
2025,D1,6.5,99.99479136524104,172781,99.99247641645928,172777,4,Miền Nam
2025,D1,6.25,99.99594883963192,172783,99.99479136524104,172781,2,Miền Nam
2025,D1,6.0,99.99652757682736,172784,99.99594883963192,172783,1,Miền Nam
2025,D1,5.75,99.9971063140228,172785,99.99652757682736,172784,1,Miền Nam
2025,D1,5.5,99.99826378841368,172787,99.9971063140228,172785,2,Miền Nam
2025,D1,5.0,99.99884252560912,172788,99.99826378841368,172787,1,Miền Nam
2025,D1,4.5,99.99942126280456,172789,99.99884252560912,172788,1,Miền Nam
2025,D1,3.5,100.0,172790,99.99942126280456,172789,1,Miền Nam
